Data;4389 - Taxa de juros - CDI anualizada base 252 - % a.a.
15/02/2005;18,22
16/02/2005;18,20
17/02/2005;18,70
18/02/2005;18,69
21/02/2005;18,69
22/02/2005;18,69
23/02/2005;18,68
24/02/2005;18,68
25/02/2005;18,68
28/02/2005;18,68
01/03/2005;18,67
02/03/2005;18,65
03/03/2005;18,65
04/03/2005;18,64
07/03/2005;18,66
08/03/2005;18,64
09/03/2005;18,63
10/03/2005;18,62
11/03/2005;18,62
14/03/2005;18,62
15/03/2005;18,63
16/03/2005;18,64
17/03/2005;19,15
18/03/2005;19,17
21/03/2005;19,18
22/03/2005;19,19
23/03/2005;19,20
24/03/2005;19,21
28/03/2005;19,20
29/03/2005;19,20
30/03/2005;19,19
31/03/2005;19,21
01/04/2005;19,21
04/04/2005;19,21
05/04/2005;19,22
06/04/2005;19,21
07/04/2005;19,21
08/04/2005;19,20
11/04/2005;19,20
12/04/2005;19,18
13/04/2005;19,19
14/04/2005;19,19
15/04/2005;19,18
18/04/2005;19,18
19/04/2005;19,19
20/04/2005;19,18
22/04/2005;19,39
25/04/2005;19,41
26/04/2005;19,41
27/04/2005;19,43
28/04/2005;19,44
29/04/2005;19,46
02/05/2005;19,48
03/05/2005;19,48
04/05/2005;19,48
05/05/2005;19,48
06/05/2005;19,49
09/05/2005;19,47
10/05/2005;19,47
11/05/2005;19,47
12/05/2005;19,47
13/05/2005;19,46
16/05/2005;19,48
17/05/2005;19,48
18/05/2005;19,47
19/05/2005;19,71
20/05/2005;19,71
23/05/2005;19,71
24/05/2005;19,71
25/05/2005;19,70
27/05/2005;19,71
30/05/2005;19,73
31/05/2005;19,77
01/06/2005;19,77
02/06/2005;19,75
03/06/2005;19,74
06/06/2005;19,73
07/06/2005;19,73
08/06/2005;19,71
09/06/2005;19,71
10/06/2005;19,72
13/06/2005;19,73
14/06/2005;19,73
15/06/2005;19,73
16/06/2005;19,72
17/06/2005;19,73
20/06/2005;19,72
21/06/2005;19,71
22/06/2005;19,72
23/06/2005;19,72
24/06/2005;19,73
27/06/2005;19,74
28/06/2005;19,74
29/06/2005;19,74
30/06/2005;19,74
01/07/2005;19,73
04/07/2005;19,74
05/07/2005;19,72
06/07/2005;19,72
07/07/2005;19,71
08/07/2005;19,69
11/07/2005;19,71
12/07/2005;19,70
13/07/2005;19,70
14/07/2005;19,71
15/07/2005;19,71
18/07/2005;19,70
19/07/2005;19,70
20/07/2005;19,69
21/07/2005;19,69
22/07/2005;19,69
25/07/2005;19,69
26/07/2005;19,68
27/07/2005;19,67
28/07/2005;19,67
29/07/2005;19,68
01/08/2005;19,69
02/08/2005;19,70
03/08/2005;19,70
04/08/2005;19,70
05/08/2005;19,69
08/08/2005;19,69
09/08/2005;19,68
10/08/2005;19,68
11/08/2005;19,68
12/08/2005;19,68
15/08/2005;19,67
16/08/2005;19,66
17/08/2005;19,64
18/08/2005;19,62
19/08/2005;19,65
22/08/2005;19,66
23/08/2005;19,66
24/08/2005;19,67
25/08/2005;19,67
26/08/2005;19,66
29/08/2005;19,69
30/08/2005;19,69
31/08/2005;19,71
01/09/2005;19,72
02/09/2005;19,72
05/09/2005;19,72
06/09/2005;19,71
08/09/2005;19,69
09/09/2005;19,69
12/09/2005;19,70
13/09/2005;19,69
14/09/2005;19,69
15/09/2005;19,46
16/09/2005;19,46
19/09/2005;19,46
20/09/2005;19,45
21/09/2005;19,42
22/09/2005;19,43
23/09/2005;19,42
26/09/2005;19,44
27/09/2005;19,43
28/09/2005;19,44
29/09/2005;19,45
30/09/2005;19,51
03/10/2005;19,47
04/10/2005;19,43
05/10/2005;19,42
06/10/2005;19,40
07/10/2005;19,41
10/10/2005;19,40
11/10/2005;19,41
13/10/2005;19,38
14/10/2005;19,38
17/10/2005;19,36
18/10/2005;19,37
19/10/2005;19,37
20/10/2005;18,90
21/10/2005;18,89
24/10/2005;18,88
25/10/2005;18,89
26/10/2005;18,87
27/10/2005;18,88
28/10/2005;18,87
31/10/2005;18,92
01/11/2005;18,96
03/11/2005;18,93
04/11/2005;18,95
07/11/2005;18,95
08/11/2005;18,94
09/11/2005;18,95
10/11/2005;18,95
11/11/2005;18,94
14/11/2005;18,95
16/11/2005;18,92
17/11/2005;18,92
18/11/2005;18,92
21/11/2005;18,89
22/11/2005;18,89
23/11/2005;18,86
24/11/2005;18,38
25/11/2005;18,39
28/11/2005;18,39
29/11/2005;18,41
30/11/2005;18,43
01/12/2005;18,43
02/12/2005;18,42
05/12/2005;18,43
06/12/2005;18,42
07/12/2005;18,42
08/12/2005;18,39
09/12/2005;18,39
12/12/2005;18,39
13/12/2005;18,38
14/12/2005;18,36
15/12/2005;17,90
16/12/2005;17,91
19/12/2005;17,93
20/12/2005;17,94
21/12/2005;17,95
22/12/2005;17,95
23/12/2005;17,95
26/12/2005;17,94
27/12/2005;17,94
28/12/2005;17,93
29/12/2005;17,98
30/12/2005;17,99
02/01/2006;17,94
03/01/2006;17,94
04/01/2006;17,93
05/01/2006;17,92
06/01/2006;17,92
09/01/2006;17,91
10/01/2006;17,89
11/01/2006;17,89
12/01/2006;17,90
13/01/2006;17,89
16/01/2006;17,89
17/01/2006;17,88
18/01/2006;17,88
19/01/2006;17,11
20/01/2006;17,12
23/01/2006;17,16
24/01/2006;17,19
25/01/2006;17,21
26/01/2006;17,28
27/01/2006;17,20
30/01/2006;17,13
31/01/2006;17,10
01/02/2006;17,15
02/02/2006;17,18
03/02/2006;17,18
06/02/2006;17,18
07/02/2006;17,18
08/02/2006;17,18
09/02/2006;17,18
10/02/2006;17,17
13/02/2006;17,16
14/02/2006;17,17
15/02/2006;17,22
16/02/2006;17,21
17/02/2006;17,22
20/02/2006;17,22
21/02/2006;17,22
22/02/2006;17,24
23/02/2006;17,24
24/02/2006;17,29
01/03/2006;17,29
02/03/2006;17,29
03/03/2006;17,28
06/03/2006;17,27
07/03/2006;17,26
08/03/2006;17,24
09/03/2006;16,51
10/03/2006;16,49
13/03/2006;16,49
14/03/2006;16,48
15/03/2006;16,47
16/03/2006;16,46
17/03/2006;16,46
20/03/2006;16,46
21/03/2006;16,46
22/03/2006;16,47
23/03/2006;16,49
24/03/2006;16,47
27/03/2006;16,47
28/03/2006;16,48
29/03/2006;16,48
30/03/2006;16,49
31/03/2006;16,51
03/04/2006;16,45
04/04/2006;16,43
05/04/2006;16,42
06/04/2006;16,41
07/04/2006;16,40
10/04/2006;16,40
11/04/2006;16,40
12/04/2006;16,40
13/04/2006;16,40
17/04/2006;16,40
18/04/2006;16,40
19/04/2006;16,40
20/04/2006;15,65
24/04/2006;15,64
25/04/2006;15,63
26/04/2006;15,62
27/04/2006;15,63
28/04/2006;15,70
02/05/2006;15,69
03/05/2006;15,69
04/05/2006;15,67
05/05/2006;15,69
08/05/2006;15,70
09/05/2006;15,68
10/05/2006;15,66
11/05/2006;15,65
12/05/2006;15,66
15/05/2006;15,69
16/05/2006;15,71
17/05/2006;15,66
18/05/2006;15,65
19/05/2006;15,64
22/05/2006;15,63
23/05/2006;15,63
24/05/2006;15,63
25/05/2006;15,64
26/05/2006;15,63
29/05/2006;15,63
30/05/2006;15,64
31/05/2006;15,65
01/06/2006;15,15
02/06/2006;15,17
05/06/2006;15,18
06/06/2006;15,15
07/06/2006;15,14
08/06/2006;15,14
09/06/2006;15,14
12/06/2006;15,15
13/06/2006;15,15
14/06/2006;15,14
16/06/2006;15,14
19/06/2006;15,14
20/06/2006;15,14
21/06/2006;15,15
22/06/2006;15,14
23/06/2006;15,14
26/06/2006;15,14
27/06/2006;15,13
28/06/2006;15,13
29/06/2006;15,12
30/06/2006;15,18
03/07/2006;15,18
04/07/2006;15,16
05/07/2006;15,16
06/07/2006;15,15
07/07/2006;15,14
10/07/2006;15,14
11/07/2006;15,13
12/07/2006;15,14
13/07/2006;15,13
14/07/2006;15,12
17/07/2006;15,13
18/07/2006;15,13
19/07/2006;15,12
20/07/2006;14,63
21/07/2006;14,62
24/07/2006;14,61
25/07/2006;14,61
26/07/2006;14,60
27/07/2006;14,59
28/07/2006;14,59
31/07/2006;14,63
01/08/2006;14,61
02/08/2006;14,61
03/08/2006;14,61
04/08/2006;14,61
07/08/2006;14,60
08/08/2006;14,61
09/08/2006;14,61
10/08/2006;14,60
11/08/2006;14,62
14/08/2006;14,63
15/08/2006;14,64
16/08/2006;14,64
17/08/2006;14,63
18/08/2006;14,64
21/08/2006;14,64
22/08/2006;14,64
23/08/2006;14,63
24/08/2006;14,62
25/08/2006;14,62
28/08/2006;14,61
29/08/2006;14,61
30/08/2006;14,59
31/08/2006;14,11
01/09/2006;14,13
04/09/2006;14,13
05/09/2006;14,12
06/09/2006;14,13
08/09/2006;14,12
11/09/2006;14,11
12/09/2006;14,09
13/09/2006;14,10
14/09/2006;14,10
15/09/2006;14,09
18/09/2006;14,09
19/09/2006;14,10
20/09/2006;14,09
21/09/2006;14,09
22/09/2006;14,09
25/09/2006;14,11
26/09/2006;14,10
27/09/2006;14,13
28/09/2006;14,13
29/09/2006;14,18
02/10/2006;14,16
03/10/2006;14,14
04/10/2006;14,14
05/10/2006;14,14
06/10/2006;14,13
09/10/2006;14,11
10/10/2006;14,10
11/10/2006;14,09
13/10/2006;14,08
16/10/2006;14,08
17/10/2006;14,09
18/10/2006;14,10
19/10/2006;13,60
20/10/2006;13,60
23/10/2006;13,60
24/10/2006;13,60
25/10/2006;13,60
26/10/2006;13,60
27/10/2006;13,60
30/10/2006;13,59
31/10/2006;13,65
01/11/2006;13,64
03/11/2006;13,64
06/11/2006;13,68
07/11/2006;13,67
08/11/2006;13,65
09/11/2006;13,63
10/11/2006;13,63
13/11/2006;13,63
14/11/2006;13,63
16/11/2006;13,62
17/11/2006;13,61
20/11/2006;13,61
21/11/2006;13,62
22/11/2006;13,61
23/11/2006;13,62
24/11/2006;13,61
27/11/2006;13,61
28/11/2006;13,60
29/11/2006;13,60
30/11/2006;13,13
01/12/2006;13,14
04/12/2006;13,15
05/12/2006;13,15
06/12/2006;13,14
07/12/2006;13,12
08/12/2006;13,13
11/12/2006;13,11
12/12/2006;13,10
13/12/2006;13,10
14/12/2006;13,10
15/12/2006;13,11
18/12/2006;13,12
19/12/2006;13,14
20/12/2006;13,15
21/12/2006;13,15
22/12/2006;13,14
26/12/2006;13,16
27/12/2006;13,16
28/12/2006;13,17
29/12/2006;13,17
02/01/2007;13,16
03/01/2007;13,16
04/01/2007;13,16
05/01/2007;13,17
08/01/2007;13,18
09/01/2007;13,18
10/01/2007;13,15
11/01/2007;13,12
12/01/2007;13,13
15/01/2007;13,14
16/01/2007;13,12
17/01/2007;13,12
18/01/2007;13,13
19/01/2007;13,11
22/01/2007;13,12
23/01/2007;13,12
24/01/2007;13,00
25/01/2007;12,87
26/01/2007;12,84
29/01/2007;12,85
30/01/2007;12,87
31/01/2007;12,91
01/02/2007;12,92
02/02/2007;12,91
05/02/2007;12,92
06/02/2007;12,90
07/02/2007;12,89
08/02/2007;12,89
09/02/2007;12,88
12/02/2007;12,88
13/02/2007;12,89
14/02/2007;12,89
15/02/2007;12,88
16/02/2007;12,89
21/02/2007;12,91
22/02/2007;12,87
23/02/2007;12,87
26/02/2007;12,87
27/02/2007;12,86
28/02/2007;12,90
01/03/2007;12,90
02/03/2007;12,90
05/03/2007;12,90
06/03/2007;12,89
07/03/2007;12,87
08/03/2007;12,64
09/03/2007;12,66
12/03/2007;12,65
13/03/2007;12,62
14/03/2007;12,63
15/03/2007;12,63
16/03/2007;12,65
19/03/2007;12,65
20/03/2007;12,64
21/03/2007;12,65
22/03/2007;12,63
23/03/2007;12,61
26/03/2007;12,60
27/03/2007;12,60
28/03/2007;12,61
29/03/2007;12,62
30/03/2007;12,66
02/04/2007;12,67
03/04/2007;12,65
04/04/2007;12,64
05/04/2007;12,66
09/04/2007;12,65
10/04/2007;12,63
11/04/2007;12,63
12/04/2007;12,63
13/04/2007;12,63
16/04/2007;12,64
17/04/2007;12,62
18/04/2007;12,60
19/04/2007;12,37
20/04/2007;12,37
23/04/2007;12,36
24/04/2007;12,34
25/04/2007;12,33
26/04/2007;12,33
27/04/2007;12,33
30/04/2007;12,33
02/05/2007;12,33
03/05/2007;12,33
04/05/2007;12,34
07/05/2007;12,36
08/05/2007;12,35
09/05/2007;12,35
10/05/2007;12,36
11/05/2007;12,35
14/05/2007;12,36
15/05/2007;12,35
16/05/2007;12,34
17/05/2007;12,36
18/05/2007;12,35
21/05/2007;12,35
22/05/2007;12,35
23/05/2007;12,35
24/05/2007;12,34
25/05/2007;12,36
28/05/2007;12,37
29/05/2007;12,38
30/05/2007;12,37
31/05/2007;12,39
01/06/2007;12,39
04/06/2007;12,39
05/06/2007;12,40
06/06/2007;12,38
08/06/2007;11,88
11/06/2007;11,88
12/06/2007;11,87
13/06/2007;11,87
14/06/2007;11,86
15/06/2007;11,86
18/06/2007;11,87
19/06/2007;11,87
20/06/2007;11,86
21/06/2007;11,86
22/06/2007;11,86
25/06/2007;11,86
26/06/2007;11,86
27/06/2007;11,86
28/06/2007;11,87
29/06/2007;11,89
02/07/2007;11,88
03/07/2007;11,87
04/07/2007;11,87
05/07/2007;11,87
06/07/2007;11,88
09/07/2007;11,89
10/07/2007;11,87
11/07/2007;11,88
12/07/2007;11,87
13/07/2007;11,86
16/07/2007;11,86
17/07/2007;11,86
18/07/2007;11,88
19/07/2007;11,35
20/07/2007;11,37
23/07/2007;11,38
24/07/2007;11,39
25/07/2007;11,38
26/07/2007;11,37
27/07/2007;11,38
30/07/2007;11,38
31/07/2007;11,37
01/08/2007;11,38
02/08/2007;11,39
03/08/2007;11,40
06/08/2007;11,40
07/08/2007;11,38
08/08/2007;11,37
09/08/2007;11,36
10/08/2007;11,37
13/08/2007;11,36
14/08/2007;11,37
15/08/2007;11,36
16/08/2007;11,36
17/08/2007;11,37
20/08/2007;11,37
21/08/2007;11,36
22/08/2007;11,36
23/08/2007;11,35
24/08/2007;11,37
27/08/2007;11,36
28/08/2007;11,36
29/08/2007;11,36
30/08/2007;11,36
31/08/2007;11,42
03/09/2007;11,45
04/09/2007;11,39
05/09/2007;11,37
06/09/2007;11,14
10/09/2007;11,14
11/09/2007;11,13
12/09/2007;11,12
13/09/2007;11,11
14/09/2007;11,12
17/09/2007;11,11
18/09/2007;11,12
19/09/2007;11,10
20/09/2007;11,09
21/09/2007;11,09
24/09/2007;11,08
25/09/2007;11,08
26/09/2007;11,09
27/09/2007;11,10
28/09/2007;11,12
01/10/2007;11,12
02/10/2007;11,12
03/10/2007;11,11
04/10/2007;11,11
05/10/2007;11,11
08/10/2007;11,11
09/10/2007;11,11
10/10/2007;11,11
11/10/2007;11,11
15/10/2007;11,12
16/10/2007;11,12
17/10/2007;11,09
18/10/2007;11,10
19/10/2007;11,11
22/10/2007;11,12
23/10/2007;11,11
24/10/2007;11,12
25/10/2007;11,12
26/10/2007;11,11
29/10/2007;11,12
30/10/2007;11,11
31/10/2007;11,09
01/11/2007;11,10
05/11/2007;11,11
06/11/2007;11,11
07/11/2007;11,11
08/11/2007;11,10
09/11/2007;11,10
12/11/2007;11,11
13/11/2007;11,13
14/11/2007;11,11
16/11/2007;11,10
19/11/2007;11,13
20/11/2007;11,13
21/11/2007;11,13
22/11/2007;11,12
23/11/2007;11,10
26/11/2007;11,11
27/11/2007;11,13
28/11/2007;11,11
29/11/2007;11,10
30/11/2007;11,12
03/12/2007;11,13
04/12/2007;11,13
05/12/2007;11,14
06/12/2007;11,12
07/12/2007;11,10
10/12/2007;11,11
11/12/2007;11,09
12/12/2007;11,09
13/12/2007;11,08
14/12/2007;11,08
17/12/2007;11,08
18/12/2007;11,09
19/12/2007;11,10
20/12/2007;11,09
21/12/2007;11,13
24/12/2007;11,13
26/12/2007;11,11
27/12/2007;11,11
28/12/2007;11,12
31/12/2007;11,12
02/01/2008;11,09
03/01/2008;11,09
04/01/2008;11,04
07/01/2008;11,08
08/01/2008;11,09
09/01/2008;11,10
10/01/2008;11,11
11/01/2008;11,09
14/01/2008;11,09
15/01/2008;11,08
16/01/2008;11,08
17/01/2008;11,07
18/01/2008;11,07
21/01/2008;11,08
22/01/2008;11,08
23/01/2008;11,08
24/01/2008;11,09
25/01/2008;11,09
28/01/2008;11,09
29/01/2008;11,08
30/01/2008;11,09
31/01/2008;11,10
01/02/2008;11,09
06/02/2008;11,10
07/02/2008;11,09
08/02/2008;11,08
11/02/2008;11,09
12/02/2008;11,09
13/02/2008;11,08
14/02/2008;11,07
15/02/2008;11,06
18/02/2008;11,07
19/02/2008;11,06
20/02/2008;11,06
21/02/2008;11,05
22/02/2008;11,06
25/02/2008;11,06
26/02/2008;11,07
27/02/2008;11,07
28/02/2008;11,08
29/02/2008;11,08
03/03/2008;11,10
04/03/2008;11,09
05/03/2008;11,08
06/03/2008;11,08
07/03/2008;11,09
10/03/2008;11,09
11/03/2008;11,10
12/03/2008;11,08
13/03/2008;11,08
14/03/2008;11,10
17/03/2008;11,09
18/03/2008;11,09
19/03/2008;11,10
20/03/2008;11,11
24/03/2008;11,10
25/03/2008;11,10
26/03/2008;11,09
27/03/2008;11,09
28/03/2008;11,09
31/03/2008;11,15
01/04/2008;11,14
02/04/2008;11,10
03/04/2008;11,15
04/04/2008;11,13
07/04/2008;11,15
08/04/2008;11,11
09/04/2008;11,10
10/04/2008;11,11
11/04/2008;11,11
14/04/2008;11,11
15/04/2008;11,12
16/04/2008;11,12
17/04/2008;11,62
18/04/2008;11,62
22/04/2008;11,61
23/04/2008;11,58
24/04/2008;11,58
25/04/2008;11,59
28/04/2008;11,58
29/04/2008;11,57
30/04/2008;11,57
02/05/2008;11,58
05/05/2008;11,56
06/05/2008;11,56
07/05/2008;11,55
08/05/2008;11,55
09/05/2008;11,56
12/05/2008;11,56
13/05/2008;11,56
14/05/2008;11,54
15/05/2008;11,54
16/05/2008;11,54
19/05/2008;11,53
20/05/2008;11,55
21/05/2008;11,55
23/05/2008;11,54
26/05/2008;11,55
27/05/2008;11,55
28/05/2008;11,54
29/05/2008;11,53
30/05/2008;11,55
02/06/2008;11,56
03/06/2008;11,54
04/06/2008;11,53
05/06/2008;12,03
06/06/2008;12,03
09/06/2008;12,04
10/06/2008;12,06
11/06/2008;12,07
12/06/2008;12,08
13/06/2008;12,07
16/06/2008;12,07
17/06/2008;12,08
18/06/2008;12,06
19/06/2008;12,06
20/06/2008;12,06
23/06/2008;12,09
24/06/2008;12,08
25/06/2008;12,08
26/06/2008;12,07
27/06/2008;12,07
30/06/2008;12,09
01/07/2008;12,18
02/07/2008;12,13
03/07/2008;12,10
04/07/2008;12,12
07/07/2008;12,11
08/07/2008;12,13
09/07/2008;12,14
10/07/2008;12,12
11/07/2008;12,11
14/07/2008;12,09
15/07/2008;12,08
16/07/2008;12,10
17/07/2008;12,09
18/07/2008;12,09
21/07/2008;12,10
22/07/2008;12,08
23/07/2008;12,07
24/07/2008;12,84
25/07/2008;12,84
28/07/2008;12,83
29/07/2008;12,83
30/07/2008;12,84
31/07/2008;12,85
01/08/2008;12,88
04/08/2008;12,86
05/08/2008;12,87
06/08/2008;12,87
07/08/2008;12,87
08/08/2008;12,86
11/08/2008;12,84
12/08/2008;12,84
13/08/2008;12,85
14/08/2008;12,85
15/08/2008;12,85
18/08/2008;12,88
19/08/2008;12,87
20/08/2008;12,86
21/08/2008;12,86
22/08/2008;12,84
25/08/2008;12,85
26/08/2008;12,84
27/08/2008;12,84
28/08/2008;12,84
29/08/2008;12,82
01/09/2008;12,84
02/09/2008;12,83
03/09/2008;12,87
04/09/2008;12,84
05/09/2008;12,81
08/09/2008;12,89
09/09/2008;12,86
10/09/2008;12,88
11/09/2008;13,63
12/09/2008;13,59
15/09/2008;13,59
16/09/2008;13,60
17/09/2008;13,58
18/09/2008;13,58
19/09/2008;13,65
22/09/2008;13,68
23/09/2008;13,62
24/09/2008;13,59
25/09/2008;13,60
26/09/2008;13,60
29/09/2008;13,58
30/09/2008;13,59
01/10/2008;13,58
02/10/2008;13,61
03/10/2008;13,65
06/10/2008;13,75
07/10/2008;13,70
08/10/2008;13,67
09/10/2008;13,65
10/10/2008;13,66
13/10/2008;13,71
14/10/2008;13,64
15/10/2008;13,68
16/10/2008;13,66
17/10/2008;13,64
20/10/2008;13,67
21/10/2008;13,62
22/10/2008;13,55
23/10/2008;13,60
24/10/2008;13,63
27/10/2008;13,63
28/10/2008;13,64
29/10/2008;13,62
30/10/2008;13,57
31/10/2008;13,59
03/11/2008;13,58
04/11/2008;13,56
05/11/2008;13,56
06/11/2008;13,50
07/11/2008;13,49
10/11/2008;13,50
11/11/2008;13,46
12/11/2008;13,40
13/11/2008;13,24
14/11/2008;13,25
17/11/2008;13,28
18/11/2008;13,25
19/11/2008;12,92
20/11/2008;12,87
21/11/2008;13,08
24/11/2008;13,16
25/11/2008;13,14
26/11/2008;13,15
27/11/2008;13,22
28/11/2008;13,36
01/12/2008;13,47
02/12/2008;13,48
03/12/2008;13,46
04/12/2008;13,47
05/12/2008;13,46
08/12/2008;13,46
09/12/2008;13,47
10/12/2008;13,46
11/12/2008;13,46
12/12/2008;13,45
15/12/2008;13,46
16/12/2008;13,46
17/12/2008;13,48
18/12/2008;13,50
19/12/2008;13,46
22/12/2008;13,51
23/12/2008;13,47
24/12/2008;13,52
26/12/2008;13,51
29/12/2008;13,59
30/12/2008;13,61
31/12/2008;13,62
02/01/2009;13,62
05/01/2009;13,59
06/01/2009;13,60
07/01/2009;13,61
08/01/2009;13,60
09/01/2009;13,61
12/01/2009;13,60
13/01/2009;13,60
14/01/2009;13,60
15/01/2009;13,62
16/01/2009;13,61
19/01/2009;13,38
20/01/2009;13,45
21/01/2009;13,61
22/01/2009;12,61
23/01/2009;12,61
26/01/2009;12,62
27/01/2009;12,62
28/01/2009;12,62
29/01/2009;12,62
30/01/2009;12,61
02/02/2009;12,63
03/02/2009;12,62
04/02/2009;12,63
05/02/2009;12,63
06/02/2009;12,63
09/02/2009;12,62
10/02/2009;12,63
11/02/2009;12,62
12/02/2009;12,63
13/02/2009;12,62
16/02/2009;12,63
17/02/2009;12,62
18/02/2009;12,62
19/02/2009;12,62
20/02/2009;12,62
25/02/2009;12,62
26/02/2009;12,62
27/02/2009;12,60
02/03/2009;12,61
03/03/2009;12,62
04/03/2009;12,62
05/03/2009;12,62
06/03/2009;12,62
09/03/2009;12,62
10/03/2009;12,62
11/03/2009;12,60
12/03/2009;11,12
13/03/2009;11,12
16/03/2009;11,05
17/03/2009;11,02
18/03/2009;11,11
19/03/2009;11,13
20/03/2009;11,13
23/03/2009;11,13
24/03/2009;11,12
25/03/2009;11,12
26/03/2009;11,12
27/03/2009;11,10
30/03/2009;11,03
31/03/2009;11,08
01/04/2009;11,13
02/04/2009;11,13
03/04/2009;11,13
06/04/2009;11,13
07/04/2009;11,13
08/04/2009;11,13
09/04/2009;11,13
13/04/2009;11,03
14/04/2009;11,02
15/04/2009;11,13
16/04/2009;11,13
17/04/2009;11,06
20/04/2009;11,07
22/04/2009;11,12
23/04/2009;11,13
24/04/2009;11,13
27/04/2009;11,13
28/04/2009;11,12
29/04/2009;10,99
30/04/2009;10,12
04/05/2009;10,13
05/05/2009;10,13
06/05/2009;10,13
07/05/2009;10,13
08/05/2009;10,12
11/05/2009;10,12
12/05/2009;10,12
13/05/2009;10,12
14/05/2009;10,12
15/05/2009;10,13
18/05/2009;10,13
19/05/2009;10,13
20/05/2009;10,13
21/05/2009;10,02
22/05/2009;9,99
25/05/2009;9,98
26/05/2009;10,12
27/05/2009;10,12
28/05/2009;10,10
29/05/2009;10,01
01/06/2009;10,00
02/06/2009;10,10
03/06/2009;10,05
04/06/2009;10,09
05/06/2009;10,10
08/06/2009;10,01
09/06/2009;9,90
10/06/2009;9,94
12/06/2009;9,11
15/06/2009;9,01
16/06/2009;8,99
17/06/2009;8,99
18/06/2009;9,00
19/06/2009;9,01
22/06/2009;8,98
23/06/2009;8,98
24/06/2009;8,97
25/06/2009;8,99
26/06/2009;9,12
29/06/2009;9,11
30/06/2009;8,96
01/07/2009;9,08
02/07/2009;9,10
03/07/2009;9,11
06/07/2009;9,12
07/07/2009;9,12
08/07/2009;9,02
09/07/2009;9,01
10/07/2009;9,13
13/07/2009;9,12
14/07/2009;9,00
15/07/2009;8,96
16/07/2009;9,13
17/07/2009;9,13
20/07/2009;9,13
21/07/2009;9,12
22/07/2009;9,00
23/07/2009;8,62
24/07/2009;8,62
27/07/2009;8,62
28/07/2009;8,51
29/07/2009;8,62
30/07/2009;8,61
31/07/2009;8,61
03/08/2009;8,63
04/08/2009;8,61
05/08/2009;8,61
06/08/2009;8,62
07/08/2009;8,62
10/08/2009;8,62
11/08/2009;8,62
12/08/2009;8,62
13/08/2009;8,62
14/08/2009;8,62
17/08/2009;8,62
18/08/2009;8,62
19/08/2009;8,63
20/08/2009;8,63
21/08/2009;8,62
24/08/2009;8,62
25/08/2009;8,62
26/08/2009;8,62
27/08/2009;8,62
28/08/2009;8,62
31/08/2009;8,62
01/09/2009;8,62
02/09/2009;8,62
03/09/2009;8,62
04/09/2009;8,62
08/09/2009;8,62
09/09/2009;8,63
10/09/2009;8,63
11/09/2009;8,63
14/09/2009;8,63
15/09/2009;8,62
16/09/2009;8,63
17/09/2009;8,62
18/09/2009;8,63
21/09/2009;8,62
22/09/2009;8,63
23/09/2009;8,63
24/09/2009;8,62
25/09/2009;8,62
28/09/2009;8,62
29/09/2009;8,59
30/09/2009;8,60
01/10/2009;8,62
02/10/2009;8,62
05/10/2009;8,62
06/10/2009;8,62
07/10/2009;8,62
08/10/2009;8,61
09/10/2009;8,61
13/10/2009;8,61
14/10/2009;8,61
15/10/2009;8,61
16/10/2009;8,62
19/10/2009;8,62
20/10/2009;8,62
21/10/2009;8,62
22/10/2009;8,62
23/10/2009;8,62
26/10/2009;8,62
27/10/2009;8,62
28/10/2009;8,61
29/10/2009;8,62
30/10/2009;8,62
03/11/2009;8,63
04/11/2009;8,63
05/11/2009;8,63
06/11/2009;8,63
09/11/2009;8,63
10/11/2009;8,63
11/11/2009;8,64
12/11/2009;8,63
13/11/2009;8,63
16/11/2009;8,63
17/11/2009;8,62
18/11/2009;8,62
19/11/2009;8,62
20/11/2009;8,63
23/11/2009;8,61
24/11/2009;8,64
25/11/2009;8,65
26/11/2009;8,65
27/11/2009;8,60
30/11/2009;8,62
01/12/2009;8,60
02/12/2009;8,63
03/12/2009;8,63
04/12/2009;8,62
07/12/2009;8,56
08/12/2009;8,61
09/12/2009;8,63
10/12/2009;8,62
11/12/2009;8,62
14/12/2009;8,62
15/12/2009;8,63
16/12/2009;8,63
17/12/2009;8,63
18/12/2009;8,63
21/12/2009;8,64
22/12/2009;8,62
23/12/2009;8,61
24/12/2009;8,61
28/12/2009;8,62
29/12/2009;8,62
30/12/2009;8,55
31/12/2009;8,55
04/01/2010;8,61
05/01/2010;8,61
06/01/2010;8,61
07/01/2010;8,62
08/01/2010;8,62
11/01/2010;8,62
12/01/2010;8,62
13/01/2010;8,62
14/01/2010;8,62
15/01/2010;8,61
18/01/2010;8,61
19/01/2010;8,61
20/01/2010;8,62
21/01/2010;8,62
22/01/2010;8,62
25/01/2010;8,62
26/01/2010;8,62
27/01/2010;8,62
28/01/2010;8,62
29/01/2010;8,63
01/02/2010;8,63
02/02/2010;8,62
03/02/2010;8,61
04/02/2010;8,62
05/02/2010;8,62
08/02/2010;8,62
09/02/2010;8,62
10/02/2010;8,62
11/02/2010;8,62
12/02/2010;8,62
17/02/2010;8,62
18/02/2010;8,63
19/02/2010;8,63
22/02/2010;8,63
23/02/2010;8,63
24/02/2010;8,62
25/02/2010;8,62
26/02/2010;8,62
01/03/2010;8,61
02/03/2010;8,62
03/03/2010;8,62
04/03/2010;8,61
05/03/2010;8,61
08/03/2010;8,63
